date,MSFT,AAPL,CSCO,ORCL,GOOGL
2021-08-11,0.001781,0.001786,0.004496,-0.000112,-0.003859
2021-08-12,0.009967,0.020773,0.009488,0.002008,0.006714
2021-08-13,0.01049,0.00141,0.001419,0.006347,0.003889
2021-08-16,0.005976,0.013548,-0.003365,0.004868,0.004226
2021-08-17,-0.00516,-0.006154,-0.004797,0.001431,-0.011915
2021-08-18,-0.006107,-0.025501,-0.015354,-0.0221,-0.008872
2021-08-19,0.020775,0.002323,0.038441,-0.002586,0.001705
2021-08-20,0.025575,0.010157,0.016588,0.002593,0.012894
2021-08-23,0.000953,0.010257,0.005496,0.002024,0.019006
2021-08-24,-0.006663,-0.000601,0.013324,-0.006396,0.008712
2021-08-25,-0.002016,-0.008421,0.000506,0.000791,0.005787
2021-08-26,-0.009669,-0.005527,-0.002527,0.001128,-0.004494
2021-08-27,0.002106,0.007185,-0.003041,0.007101,0.018124
2021-08-30,0.012912,0.030417,0.001864,0.001119,0.004073
2021-08-31,-0.005633,-0.008425,-0.00186,-0.003577,0.00074
2021-09-01,-0.000166,0.004479,0.000339,0.0092,0.00358
2021-09-02,-0.002253,0.007475,0.008299,-0.001668,-0.01328
2021-09-03,-3.3e-05,0.00423,-0.001848,0.002227,0.003158
2021-09-07,-0.003188,0.015489,-0.009088,-0.014222,0.003764
2021-09-08,0.0001,-0.010084,-0.003397,0.008454,-0.004086
2021-09-09,-0.00986,-0.006705,-0.001363,0.000782,-0.001044
2021-09-10,-0.005181,-0.033102,-0.012116,0.001564,-0.018566
2021-09-13,0.004329,0.003893,0.003628,-0.008809,0.010339
2021-09-14,0.009428,-0.009562,-0.003959,-0.028125,0.001489
2021-09-15,0.016778,0.006144,-0.005357,0.015511,0.013224
2021-09-16,0.001312,-0.00161,-0.003996,-0.005471,-0.005674
2021-09-17,-0.017528,-0.018348,-0.008373,-0.009857,-0.019567
2021-09-20,-0.018575,-0.021361,-0.016887,-0.002547,-0.014776
2021-09-21,0.001699,0.003428,-0.011272,0.008704,0.00226
2021-09-22,0.012822,0.016872,0.004705,0.017487,0.008994
2021-09-23,0.003282,0.006719,0.021074,0.011081,0.006647
2021-09-24,-0.000701,0.000613,0.000706,0.005815,0.007074
2021-09-27,-0.017304,-0.01055,-0.00899,0.01223,-0.008037
2021-09-28,-0.036204,-0.023801,-0.012451,-0.006041,-0.037158
2021-09-29,0.001693,0.006483,-0.00072,0.008399,-0.01087
2021-09-30,-0.007324,-0.009312,-0.018926,-0.045151,-0.005043
2021-10-01,0.025468,0.008127,0.013044,0.029955,0.021447
2021-10-04,-0.02072,-0.024606,-0.009793,-0.005349,-0.021118
2021-10-05,0.019957,0.014158,0.008482,0.024983,0.017683
2021-10-06,0.015064,0.006307,-0.013714,-0.00164,0.011336
2021-10-07,0.005936,0.009084,0.020022,0.01062,0.012067
2021-10-08,0.0,-0.002722,0.001091,0.025999,0.004026
2021-10-11,-0.002103,-0.00063,-0.002723,0.009535,-0.006235
2021-10-12,-0.004588,-0.009103,-0.011833,0.002938,-0.017745
2021-10-13,0.011711,-0.00424,0.006264,0.008685,0.008303
2021-10-14,0.021734,0.020226,0.018858,-0.011618,0.025941
2021-10-15,0.004822,0.007513,-0.007188,0.000525,0.001537
2021-10-18,0.010125,0.011806,-0.001086,0.012378,0.009974
2021-10-19,0.003059,0.01508,0.009966,0.005699,0.003215
2021-10-20,-0.00266,0.003361,0.008253,-0.004327,-0.010249
2021-10-21,0.010898,0.001474,-0.009075,-0.003518,0.000825
2021-10-22,-0.005149,-0.005285,-0.010415,0.020249,-0.030443
2021-10-25,-0.003332,-0.000336,0.000544,-0.003664,-0.000869
2021-10-26,0.006426,0.004575,0.012151,-0.009296,0.013543
2021-10-27,0.042114,-0.003148,0.00663,-0.009796,0.049595
2021-10-28,0.003651,0.024992,0.001068,0.002083,-0.00252
2021-10-29,0.022414,-0.018156,-0.004801,-0.003014,0.015064
2021-11-01,-0.006785,-0.005607,0.002323,-0.01626,-0.030727
2021-11-02,0.011416,0.007116,0.027095,0.015787,0.013488
2021-11-03,0.002612,0.009799,0.000521,0.002921,0.008014
2021-11-04,0.007305,-0.003499,-0.009193,-0.005408,0.011388
2021-11-05,-0.001129,0.003577,-0.000875,-0.007111,0.003942
2021-11-08,0.002767,-0.005553,-0.001227,0.002001,0.001203
2021-11-09,-0.003086,0.002459,0.007719,-0.005781,-0.000755
2021-11-10,-0.01533,-0.019163,0.005745,-0.008035,-0.020313
2021-11-11,0.004927,-0.000338,-0.017483,0.002238,-0.000871
2021-11-12,0.012905,0.014337,0.001057,-0.005317,0.019974
2021-11-15,-0.00193,6.7e-05,0.00792,0.005131,-0.00152
2021-11-16,0.010236,0.006667,-0.004715,0.016911,-0.00388
2021-11-17,0.000677,0.01649,-0.004211,-0.002929,0.001156
2021-11-18,0.00634,0.028536,-0.055144,-0.007028,0.012101
2021-11-19,0.005392,0.016976,-0.007086,-0.007289,-0.006087
2021-11-22,-0.00956,0.002927,0.025352,0.006811,-0.017623
2021-11-23,-0.006327,0.002422,0.012821,-0.017651,-0.003554
2021-11-24,0.000681,0.003284,0.00434,0.006886,0.002319
2021-11-26,-0.024356,-0.031678,-0.015664,-0.013358,-0.026944
2021-11-29,0.021081,0.021874,0.019938,0.006607,0.023544
2021-11-30,-0.017943,0.031578,-0.016499,-0.023671,-0.024964
2021-12-01,-0.001543,-0.003206,0.003465,-0.01091,-0.005962
2021-12-02,-0.001787,-0.00613,0.020353,0.002674,0.013573
2021-12-03,-0.019667,-0.011725,0.001425,-0.019447,-0.006746
2021-12-06,0.009845,0.021503,0.012982,0.007933,0.008123
2021-12-07,0.026764,0.035446,0.019663,0.01248,0.028742
2021-12-08,0.000149,0.022783,-0.018251,-0.012327,0.006227
2021-12-09,-0.005583,-0.00297,0.009295,-0.001911,-0.003698
2021-12-10,0.02834,0.028013,0.02954,0.156134,0.002459
2021-12-13,-0.009167,-0.020674,-0.010802,-0.016954,-0.014696
2021-12-14,-0.032587,-0.008023,-0.014332,-0.009912,-0.013163
2021-12-15,0.019218,0.028509,0.03739,0.037641,0.017609
2021-12-16,-0.029135,-0.039264,0.006341,-0.004149,-0.01363
2021-12-17,-0.003386,-0.006502,0.002487,-0.063941,-0.018831
2021-12-20,-0.012014,-0.008122,-0.001654,-0.051542,-0.000833
2021-12-21,0.023069,0.019087,0.0111,-0.001419,0.013174
2021-12-22,0.018057,0.015319,0.008193,-0.018031,0.020509
2021-12-23,0.004472,0.003644,0.012189,-0.001558,0.003425
2021-12-27,0.023186,0.022975,0.018304,-0.002006,0.006738
2021-12-28,-0.003504,-0.005767,0.001734,-0.00994,-0.008245
2021-12-29,0.002051,0.000502,0.006768,-0.004963,-0.000218
2021-12-30,-0.007691,-0.006578,-0.005316,-0.002267,-0.003099
2021-12-31,-0.008841,-0.003535,-0.00393,-0.00909,-0.009224
2022-01-03,-0.004668,0.025004,-0.003314,0.007912,0.000963
2022-01-04,-0.017147,-0.012692,-0.024383,0.010694,-0.004083
2022-01-05,-0.038388,-0.0266,-0.015837,-0.02679,-0.045876
2022-01-06,-0.007902,-0.016693,0.010617,0.002313,-0.0002
2022-01-07,0.00051,0.000988,0.003447,0.013551,-0.005303
2022-01-10,0.000732,0.000116,0.011287,0.020226,0.012061
2022-01-11,0.002259,0.016784,0.008897,-0.008961,0.007691
2022-01-12,0.010445,0.00257,-0.004008,-0.001921,0.012127
2022-01-13,-0.042323,-0.019028,-0.009981,-0.005888,-0.020105
2022-01-14,0.017717,0.005111,-0.002276,-0.001139,0.006447
2022-01-18,-0.024339,-0.018894,-0.026565,-0.024404,-0.024968
2022-01-19,0.002247,-0.021025,-0.013896,-0.025365,-0.006482
2022-01-20,-0.005703,-0.010347,-0.013922,-0.007916,-0.013389
2022-01-21,-0.018468,-0.012765,-0.024105,-0.006044,-0.022174
2022-01-24,0.001149,-0.004864,0.003881,0.002432,0.003471
2022-01-25,-0.026588,-0.011385,-0.013884,-0.01638,-0.029579
2022-01-26,0.028493,-0.000563,-0.013901,-0.018256,0.018104
2022-01-27,0.010549,-0.002943,-0.012832,0.002387,-0.001764
2022-01-28,0.028082,0.069778,0.018125,0.008774,0.033689
2022-01-31,0.008824,0.026126,0.001079,0.008449,0.014642
2022-02-01,-0.007139,-0.000973,-0.005389,-0.001479,0.017298
2022-02-02,0.015222,0.007044,0.014448,0.018016,0.075238
2022-02-03,-0.038952,-0.01672,-0.017269,-0.006788,-0.033176
2022-02-04,0.015569,-0.001677,-0.000906,0.002075,0.001419
2022-02-07,-0.01631,-0.004235,0.000363,-0.016685,-0.028557
2022-02-08,0.011995,0.018467,0.003081,0.000619,0.001422
2022-02-09,0.021835,0.008294,0.017167,0.032925,0.015732
2022-02-10,-0.028373,-0.023599,-0.025227,-0.019173,-0.02099
2022-02-11,-0.024274,-0.020218,-0.017678,-0.025657,-0.031291
2022-02-14,-0.000136,0.001423,-0.013358,-0.010031,0.00926
2022-02-15,0.018542,0.023153,0.020496,0.010386,0.007987
2022-02-16,-0.001165,-0.001389,-0.000369,-0.007271,0.008268
2022-02-17,-0.029282,-0.021269,0.028018,-0.046218,-0.037746
2022-02-18,-0.009631,-0.009356,0.02582,-0.01271,-0.016116
2022-02-22,-0.000729,-0.017812,-0.015906,-0.006035,-0.004521
2022-02-23,-0.025893,-0.025864,-0.033037,-0.022261,-0.017144
2022-02-24,0.051094,0.01668,0.005327,0.032289,0.039996
2022-02-25,0.009233,0.012966,0.023936,0.020586,0.013328
2022-02-28,0.004978,0.001638,-0.004818,-0.004977,0.004444
2022-03-01,-0.012852,-0.011628,-0.02062,0.000527,-0.007371
2022-03-02,0.017766,0.020588,0.028012,0.029864,0.003804
2022-03-03,-0.014224,-0.001981,-0.001425,-0.000383,-0.004994
2022-03-04,-0.020479,-0.018408,0.007847,-0.022492,-0.014884
2022-03-07,-0.037777,-0.023718,-0.01628,-0.02837,-0.041908
2022-03-08,-0.010971,-0.011676,-0.021407,-0.013321,0.005745
2022-03-09,0.045858,0.034997,0.027941,0.037774,0.049687
2022-03-10,-0.010087,-0.027186,-0.021638,0.007227,-0.007424
2022-03-11,-0.019328,-0.023909,-0.000366,0.015264,-0.019324
2022-03-14,-0.012961,-0.026562,-0.007131,-0.009638,-0.03018
2022-03-15,0.038743,0.029677,0.023941,0.045803,0.02578
2022-03-16,0.025213,0.029015,0.003777,-0.00794,0.031599
2022-03-17,0.002819,0.006454,0.00645,0.008004,0.00419
2022-03-18,0.017648,0.020919,-0.003561,0.0134,0.017084
2022-03-21,-0.004227,0.008538,0.000536,-0.008815,-0.000176
2022-03-22,0.016379,0.020801,0.003036,0.010376,0.027674
2022-03-23,-0.01503,0.008234,-0.030087,-0.017237,-0.011386
2022-03-24,0.015393,0.022678,0.000367,0.023013,0.02384
2022-03-25,-0.001381,0.003734,0.008624,-0.006201,0.000713
2022-03-28,0.023117,0.005037,0.003093,0.02288,-0.001535
2022-03-29,0.015159,0.019134,0.009612,0.008254,0.007423
2022-03-30,-0.004914,-0.00665,0.006826,-0.011033,-0.003979
2022-03-31,-0.017683,-0.017776,-0.005174,-0.007558,-0.020227
2022-04-01,0.0036,-0.001718,-0.001793,-0.008703,0.007788
2022-04-04,0.017937,0.023693,0.003773,0.025119,0.020128
2022-04-05,-0.012985,-0.018942,-0.010202,-0.013441,-0.01665
2022-04-06,-0.036606,-0.018451,-0.010015,-0.009887,-0.028757
2022-04-07,0.006244,0.001804,0.004782,-0.003166,-0.00483
2022-04-08,-0.0146,-0.011909,-0.006407,-0.007358,-0.019141
2022-04-11,-0.039432,-0.025516,-0.025792,-0.014579,-0.033492
2022-04-12,-0.011218,0.011523,-0.020045,-0.005391,-0.008609
2022-04-13,0.019712,0.016343,0.006368,0.005294,0.017065
2022-04-14,-0.027084,-0.029988,-0.018792,-0.003762,-0.024358
2022-04-18,0.002466,-0.001331,-0.001173,-0.015481,0.007469
2022-04-19,0.01704,0.014115,0.014087,0.017131,0.018269
2022-04-20,0.003715,-0.001016,0.02296,0.009176,-0.015145
2022-04-21,-0.019381,-0.004844,-0.004527,-0.010088,-0.025191
2022-04-22,-0.024144,-0.027821,-0.026904,-0.041143,-0.041494
2022-04-25,0.024413,0.006737,0.011293,0.010104,0.028742
2022-04-26,-0.037404,-0.037328,-0.020023,-0.032086,-0.035946
2022-04-27,0.048109,-0.001467,-0.031238,0.003355,-0.036709
2022-04-28,0.022633,0.045156,0.026769,0.018459,0.036992
2022-04-29,-0.041812,-0.036605,-0.032589,-0.035986,-0.037233
2022-05-02,0.025043,0.001966,0.017967,0.008174,0.021677
2022-05-03,-0.009456,0.009623,0.001203,-0.009595,0.006442
2022-05-04,0.029101,0.041008,0.033253,0.026197,0.041991
2022-05-05,-0.043555,-0.055716,-0.038193,-0.032044,-0.047076
2022-05-06,-0.009447,0.00472,-0.005644,-0.004258,-0.006515
2022-05-09,-0.036946,-0.033189,-0.007501,-0.013105,-0.027953
2022-05-10,0.018596,0.016112,0.012051,0.013838,0.016745
2022-05-11,-0.03321,-0.051841,-0.018163,-0.020681,-0.006928
2022-05-12,-0.019958,-0.026894,-0.0074,-0.004224,-0.006677
2022-05-13,0.022596,0.031916,0.0263,0.006221,0.028415
2022-05-16,0.001455,-0.010672,-0.0113,-0.020514,-0.013835
2022-05-17,0.020344,0.025423,0.032653,0.031129,0.01772
2022-05-18,-0.045424,-0.056419,-0.044269,-0.049805,-0.039267
2022-05-19,-0.0037,-0.024641,-0.137304,-0.018448,-0.013543
2022-05-20,-0.002291,0.001747,0.029243,0.023717,-0.013372
2022-05-23,0.032032,0.040119,0.009548,0.020545,0.02369
2022-05-24,-0.003952,-0.019216,0.009689,-0.01442,-0.049494
2022-05-25,0.01117,0.00114,0.005255,0.011589,-0.001557
2022-05-26,0.012875,0.0232,0.0225,0.026207,0.018785
2022-05-27,0.027604,0.040757,0.014003,0.015629,0.04197
2022-05-31,-0.005014,-0.005346,-0.012495,-0.011816,0.01287
2022-06-01,0.002023,-0.000873,0.003996,-0.004449,0.001143
2022-06-02,0.007929,0.016811,0.012381,0.021508,0.032755
2022-06-03,-0.016607,-0.038556,-0.011793,-0.018458,-0.026198
2022-06-06,-0.004703,0.005228,0.001768,0.016437,0.019901
2022-06-07,0.013954,0.017586,0.005294,-0.003837,0.002816
2022-06-08,-0.00767,-0.005043,-0.014264,-0.018022,0.00038
2022-06-09,-0.020783,-0.035956,-0.014693,-0.030261,-0.020125
2022-06-10,-0.044564,-0.038629,-0.017397,-0.030049,-0.031994
2022-06-13,-0.042413,-0.038285,-0.005748,-0.046023,-0.042902
2022-06-14,0.009205,0.006673,-0.007632,0.104137,0.003036
2022-06-15,0.029735,0.020112,0.020741,-0.014423,0.028571
2022-06-16,-0.02697,-0.039651,-0.010959,-0.014204,-0.033991
2022-06-17,0.01094,0.011533,0.001616,-0.014408,0.010469
2022-06-21,0.024591,0.032761,0.017285,-0.000591,0.041071
2022-06-22,-0.002404,-0.003827,-0.012914,-0.016992,-0.000506
2022-06-23,0.022637,0.021574,-0.014689,0.016534,0.006768
2022-06-24,0.03415,0.024517,0.027254,0.045394,0.051077
2022-06-27,-0.010497,0.0,-0.007483,-0.004102,-0.018152
2022-06-28,-0.031749,-0.02979,-0.016221,-0.025991,-0.03303
2022-06-29,0.014738,0.013024,-0.00418,0.009186,-0.002732
2022-06-30,-0.013179,-0.018028,-0.005597,0.009536,-0.024516
2022-07-01,0.010708,0.016164,-0.000938,0.014312,-0.00207
2022-07-05,0.012597,0.01893,-0.006103,0.015804,0.041619
2022-07-06,0.012783,0.009607,0.017398,-0.004584,0.011557
2022-07-07,0.008227,0.024,0.012415,0.002372,0.036754
2022-07-08,-0.002757,0.004715,0.003933,0.000557,0.004803
2022-07-11,-0.011769,-0.014758,-0.003227,0.000278,-0.030808
2022-07-12,-0.040982,0.006834,-0.009017,-0.016208,-0.014316
2022-07-13,-0.003745,-0.002537,-0.003733,-0.005397,-0.023391
2022-07-14,0.005381,0.020483,-0.008665,-0.008282,-0.008855
2022-07-15,0.01039,0.01145,0.017482,0.018575,0.012776
2022-07-18,-0.009621,-0.020643,-0.010913,-0.007492,-0.02458
2022-07-19,0.020767,0.026722,0.033568,0.028913,0.043841
2022-07-20,0.010558,0.01351,0.002271,0.004845,0.000791
2022-07-21,0.009799,0.015094,0.010197,0.026863,0.003863
2022-07-22,-0.016916,-0.008111,-0.002692,0.00483,-0.056323
2022-07-25,-0.005876,-0.007398,-0.002699,-0.000534,-0.003614
2022-07-26,-0.026774,-0.008826,-0.011502,-0.011087,-0.023161
2022-07-27,0.066852,0.034235,0.01848,0.024855,0.076557
2022-07-28,0.028541,0.003572,0.021953,0.015421,0.01026
2022-07-29,0.015665,0.032793,-0.00548,0.010384,0.018386
2022-08-01,-0.009724,-0.006153,-0.001984,-0.005139,-0.012552
2022-08-02,-0.011474,-0.009287,-0.007951,-0.014076,0.002351
2022-08-03,0.027836,0.038248,0.017587,0.01336,0.025623
2022-08-04,0.004177,-0.001926,-0.007219,0.000388,0.000932
2022-08-05,-0.002609,-0.001387,-0.008153,-0.000646,-0.006092
2022-08-08,-0.009155,-0.002903,0.000222,-0.011377,-0.001447
2022-08-09,0.007063,0.000303,-0.002221,0.003923,-0.005712
2022-08-10,0.0243,0.026195,0.024488,0.01003,0.026323
2022-08-11,-0.007401,-0.004432,-0.002608,-0.004901,-0.007185
2022-08-12,0.017037,0.021426,0.015468,0.025791,0.023898
2022-08-15,0.005344,0.006334,-0.000429,-0.000505,0.003287
2022-08-16,-0.00259,-0.000924,0.003864,0.005183,-0.003113
2022-08-17,-0.002631,0.008785,-0.002352,-0.003395,-0.017666
2022-08-18,-0.003948,-0.002292,0.05808,0.000883,0.005186
2022-08-19,-0.013854,-0.015102,-0.013571,-0.008321,-0.024632
2022-08-22,-0.029355,-0.023029,-0.020329,-0.027969,-0.025339
2022-08-23,-0.004716,-0.002029,-0.006288,-0.000654,-0.003326
2022-08-24,-0.002351,0.001794,-0.007171,-0.003141,-0.001493
2022-08-25,0.011095,0.014923,0.004249,0.009453,0.026036
2022-08-26,-0.038587,-0.037699,-0.029194,-0.029133,-0.054094
2022-08-29,-0.010668,-0.01369,-0.003922,-0.006162,-0.008338
2022-08-30,-0.008521,-0.015306,-0.010282,-0.000674,-0.004387
2022-08-31,-0.005704,-0.010635,-0.011494,0.000135,-0.006609
2022-09-01,-0.004092,0.004707,0.012746,0.015509,0.014045
2022-09-02,-0.016667,-0.013611,-0.015456,-0.008234,-0.017223
2022-09-06,-0.010974,-0.008215,-0.002691,-0.011382,-0.009643
2022-09-07,0.019112,0.009254,0.012368,0.008939,0.024717
2022-09-08,0.001666,-0.009618,0.007774,0.002148,-0.009776
2022-09-09,0.022977,0.01884,0.008816,0.016879,0.020945
2022-09-12,0.008281,0.038508,0.013765,0.015413,0.001898
2022-09-13,-0.054978,-0.05868,-0.049354,-0.013493,-0.058993
2022-09-14,0.000913,0.009555,-0.003401,-0.051552,0.006518
2022-09-15,-0.027119,-0.01893,-0.015241,-0.026068,-0.019905
2022-09-16,-0.002608,-0.01096,0.000231,-0.020074,-0.001069
2022-09-19,-0.000899,0.025083,0.0,0.003487,0.002626
2022-09-20,-0.008466,0.015665,-0.016628,-0.013899,-0.018725
2022-09-21,-0.014436,-0.020268,-0.02325,-0.019968,-0.01839
2022-09-22,0.008496,-0.006375,-0.010579,-0.010787,0.008662
2022-09-23,-0.012698,-0.015124,-0.011908,-0.022414,-0.01398
2022-09-26,-0.001975,0.00226,-0.001967,-0.017041,-0.005773
2022-09-27,-0.00438,0.006566,-0.001479,-0.016233,-0.006825
2022-09-28,0.019712,-0.012652,0.020237,0.010413,0.026154
2022-09-29,-0.014809,-0.049119,-0.018626,-0.026479,-0.026287
2022-09-30,-0.019368,-0.030039,-0.01405,-0.005375,-0.018169
2022-10-03,0.033663,0.030753,0.03225,0.032913,0.03126
2022-10-04,0.033812,0.025623,0.022039,0.041376,0.030414
2022-10-05,0.001286,0.002053,0.004065,0.014462,-0.002066
2022-10-06,-0.009671,-0.006626,-0.011193,-0.020108,-9.9e-05
2022-10-07,-0.050853,-0.036719,-0.030106,-0.030781,-0.027016
2022-10-10,-0.021303,0.002356,-0.009436,-0.011376,-0.00831
2022-10-11,-0.01675,-0.010255,-0.007771,0.002557,-0.006949
2022-10-12,0.001508,-0.004605,-0.007832,0.021952,0.00391
2022-10-13,0.037608,0.033613,0.034123,0.022264,0.015375
2022-10-14,-0.024249,-0.03224,-0.010096,-0.01365,-0.025237
2022-10-17,0.039246,0.029123,0.027363,0.04214,0.035315
2022-10-18,0.004084,0.009409,0.011864,0.000149,0.008002
2022-10-19,-0.00847,0.000765,0.002154,-0.010891,-0.011313
2022-10-20,-0.001395,-0.003267,-0.004059,0.044495,0.003413
2022-10-21,0.025281,0.027059,0.026133,0.04982,0.011603
2022-10-24,0.021188,0.014803,0.01729,0.003026,0.013745
2022-10-25,0.013792,0.019338,0.018833,0.003017,0.019118
2022-10-26,-0.077156,-0.019627,0.000451,0.02297,-0.091405
2022-10-27,-0.019756,-0.030465,0.000901,0.004411,-0.028547
2022-10-28,0.040221,0.075553,0.027465,0.029408,0.044134
2022-10-31,-0.015856,-0.01541,-0.004601,0.009178,-0.018486
2022-11-01,-0.017059,-0.017543,0.00066,-0.012297,-0.042747
2022-11-02,-0.035368,-0.037305,-0.019578,-0.025807,-0.038687
2022-11-03,-0.026579,-0.042405,-0.016154,-0.001198,-0.040704
2022-11-04,0.033326,-0.001944,0.015279,0.012928,0.037756
2022-11-07,0.02927,0.003902,0.000674,0.009737,0.022061
2022-11-08,0.004388,0.004175,0.001347,-0.014334,0.004633
2022-11-09,-0.01905,-0.03319,-0.015692,0.000264,-0.017773
2022-11-10,0.082268,0.088975,0.039854,0.019958,0.075813
2022-11-11,0.016997,0.019269,-0.019054,0.007386,0.026293
2022-11-14,-0.0225,-0.009486,-0.001116,0.010162,-0.007364
2022-11-15,0.001739,0.011869,0.003576,0.008277,0.028631
2022-11-16,0.001818,-0.008331,-0.011359,0.008967,0.004165
2022-11-17,-0.000207,0.012971,0.049561,-0.008637,-0.004957
2022-11-18,-0.001903,0.003782,0.025757,0.006692,-0.009455
2022-11-21,0.003441,-0.02168,-0.003557,0.001129,-0.018783
2022-11-22,0.012312,0.014661,0.01596,0.028815,0.015167
2022-11-23,0.010407,0.005926,0.003927,0.005358,0.014529
2022-11-25,-0.000364,-0.019594,-0.0035,0.001938,-0.010156
2022-11-28,-0.023153,-0.026264,-0.006612,-0.016078,-0.014467
2022-11-29,-0.005915,-0.021148,0.00416,-0.006635,-0.008954
2022-11-30,0.061624,0.048594,0.029826,0.026964,0.060931
2022-12-01,-0.001764,0.001892,0.005028,0.013007,0.0
2022-12-02,0.001296,-0.003371,-0.005403,-0.009036,-0.005446
2022-12-05,-0.018901,-0.007983,-0.007445,-0.047031,-0.009558
2022-12-06,-0.020304,-0.02537,-0.015001,-0.006547,-0.025131
2022-12-07,-0.00306,-0.013785,-0.008438,-0.001648,-0.021035
2022-12-08,0.012399,0.012133,0.016812,0.016375,-0.012956
2022-12-09,-0.008003,-0.003435,-0.010819,-0.002623,-0.009391
2022-12-12,0.028889,0.01639,0.017334,0.017781,0.005171
2022-12-13,0.017465,0.006782,0.006897,-0.008858,0.024863
2022-12-14,0.001168,-0.015536,-0.006849,0.015641,-0.005856
2022-12-15,-0.031918,-0.046854,-0.023327,-0.021388,-0.044283
2022-12-16,-0.017349,-0.014579,-0.007061,-0.00612,-0.006604
2022-12-19,-0.017328,-0.01591,-0.008576,0.011561,-0.020164
2022-12-20,0.005615,-0.000529,-0.000633,0.005466,0.006558
2022-12-21,0.010877,0.02381,0.006122,0.006919,0.006291
2022-12-22,-0.025529,-0.023773,-0.007134,-0.012393,-0.020317
2022-12-23,0.002267,-0.002798,0.003381,0.004473,0.01675
2022-12-27,-0.007414,-0.013878,0.001053,0.001608,-0.020621
2022-12-28,-0.010255,-0.030685,-0.009678,-0.008027,-0.015677
2022-12-29,0.02763,0.028324,0.009135,0.01332,0.028249
2022-12-30,-0.004938,0.002469,0.002947,0.004177,-0.002487
2023-01-03,-0.001001,-0.037405,0.006297,0.024223,0.010087
2023-01-04,-0.043743,0.010314,-0.000209,0.009078,-0.01167
2023-01-05,-0.029638,-0.010605,-0.01409,-0.002012,-0.021344
2023-01-06,0.011785,0.036794,0.030717,0.016012,0.013225
2023-01-09,0.009736,0.004089,0.005381,0.012608,0.007786
2023-01-10,0.007617,0.004456,0.004734,0.000926,0.004544
2023-01-11,0.030238,0.021112,0.008195,0.024277,0.03506
2023-01-12,0.011622,-0.000599,-0.004267,0.002032,-0.004261
2023-01-13,0.003019,0.010119,-0.002449,0.004731,0.010864
2023-01-17,0.004682,0.008756,-0.016367,-0.006726,-0.00901
2023-01-18,-0.018889,-0.00537,-0.024542,-0.021332,-0.001862
2023-01-19,-0.016454,0.000444,-0.009382,-0.00888,0.021181
2023-01-20,0.035744,0.019221,0.006888,0.015243,0.053412
2023-01-23,0.009824,0.0235,0.015391,0.019714,0.018058
2023-01-24,-0.002226,0.010063,0.006526,0.008205,-0.020944
2023-01-25,-0.005908,-0.004701,0.003556,-0.000669,-0.025384
2023-01-26,0.030714,0.014803,0.007503,0.00212,0.024155
2023-01-27,0.000645,0.013684,0.003517,-0.009351,0.018971
2023-01-30,-0.021962,-0.020078,-0.005978,-0.018429,-0.024454
2023-01-31,0.021013,0.009021,0.009332,0.012708,0.0196
2023-02-01,0.019935,0.007901,-0.002055,0.017974,0.016087
2023-02-02,0.046884,0.037063,0.015442,-0.00744,0.072787
2023-02-03,-0.023621,0.0244,-0.01399,0.002685,-0.027474
2023-02-06,-0.006116,-0.017929,-0.021797,-0.012163,-0.017942
2023-02-07,0.042022,0.019245,0.005676,-0.008924,0.046064
2023-02-08,-0.003102,-0.017653,-0.018395,-0.011967,-0.07683
2023-02-09,-0.01166,-0.006912,-0.004898,-0.000461,-0.043876
2023-02-10,-0.001972,0.002452,0.011342,0.005655,-0.004631
2023-02-13,0.031243,0.018807,0.012696,0.026165,0.000423
2023-02-14,0.003133,-0.004225,-0.003343,-0.00369,0.00074
2023-02-15,-0.007973,0.013903,0.015723,-0.008418,0.02387
2023-02-16,-0.026623,-0.010429,0.052425,-0.007018,-0.014751
2023-02-17,-0.015602,-0.007547,-0.004315,-0.005016,-0.012145
2023-02-21,-0.020887,-0.02668,-0.021272,-0.012374,-0.027133
2023-02-22,-0.004591,0.002896,-0.007647,0.001392,-0.001525
2023-02-23,0.012962,0.003291,-0.002028,0.026182,-0.008292
2023-02-24,-0.021784,-0.018005,-0.014834,0.000903,-0.019364
2023-02-27,0.003772,0.008248,0.005157,-0.007895,0.008303
2023-02-28,-0.002958,-0.003448,-0.006362,-0.006367,0.002114
2023-03-01,-0.012629,-0.014246,-0.001652,-0.012128,0.003331
2023-03-02,0.019653,0.004129,0.00393,0.007297,0.01815
2023-03-03,0.016646,0.03509,0.015454,0.026216,0.017935
2023-03-06,0.006189,0.018539,0.002841,0.00549,0.015804
2023-03-07,-0.010589,-0.014497,-0.01032,-0.015378,-0.01335
2023-03-08,-0.001771,0.008377,0.004089,0.001471,0.004155
2023-03-09,-0.005439,-0.014915,-0.006109,-0.018307,-0.020478
2023-03-10,-0.014783,-0.013879,-0.005122,-0.032232,-0.018306
2023-03-13,0.021441,0.013266,-0.003089,0.01023,0.005296
2023-03-14,0.027056,0.014089,0.01322,-0.004357,0.031391
2023-03-15,0.01783,0.002621,0.000204,-0.018685,0.022773
2023-03-16,0.040537,0.018694,0.021606,0.022174,0.043804
2023-03-17,0.011694,-0.005454,0.001397,0.005187,0.012959
2023-03-20,-0.025767,0.015484,0.014943,0.019939,-0.003936
